 Timestamp, Code
 08/07/22 09:06:06 , FLSV: GKCOAP Hang: 3  
 08/07/22 10:06:06 , SNSR: Temp(C): 28  Volt(mV): 2996  
 08/07/22 10:06:06 , SNSR: Average Current (uA): 62.499996  
 08/07/22 10:06:06 , FLSV: GKCOAP Hang: 3  
 08/07/22 11:06:06 , SNSR: Temp(C): 28  Volt(mV): 2998  
 08/07/22 11:06:06 , SNSR: Average Current (uA): 46.874996  
 08/07/22 11:06:06 , FLSV: GKCOAP Hang: 3  
 08/07/22 12:06:06 , SNSR: Temp(C): 29  Volt(mV): 2998  
 08/07/22 12:06:06 , SNSR: Average Current (uA): -15.624999  
 08/07/22 12:06:06 , FLSV: GKCOAP Hang: 3  
 08/07/22 01:06:06 , SNSR: Temp(C): 28  Volt(mV): 2998  
 08/07/22 01:06:06 , SNSR: Average Current (uA): 15.624999  
 08/07/22 01:06:06 , FLSV: GKCOAP Hang: 3  
 08/07/22 02:06:06 , SNSR: Temp(C): 28  Volt(mV): 2996  
 08/07/22 02:06:06 , SNSR: Average Current (uA): -15.624999  
 08/07/22 02:06:06 , FLSV: GKCOAP Hang: 3  
 08/07/22 03:06:06 , SNSR: Temp(C): 29  Volt(mV): 2998  
 08/07/22 03:06:06 , SNSR: Average Current (uA): 31.249998  
 08/07/22 03:06:06 , FLSV: GKCOAP Hang: 3  
 08/07/22 04:06:06 , SNSR: Temp(C): 29  Volt(mV): 2998  
 08/07/22 04:06:06 , SNSR: Average Current (uA): 62.499996  
 08/07/22 04:06:06 , FLSV: GKCOAP Hang: 3  
 08/07/22 05:06:06 , SNSR: Temp(C): 28  Volt(mV): 2996  
 08/07/22 05:06:06 , SNSR: Average Current (uA): 15.624999  
 08/07/22 05:06:06 , FLSV: GKCOAP Hang: 3  
 08/07/22 06:06:06 , SNSR: Temp(C): 29  Volt(mV): 2998  
 08/07/22 06:06:06 , SNSR: Average Current (uA): -0.0  
 08/07/22 06:06:06 , FLSV: GKCOAP Hang: 3  
 08/07/22 07:06:06 , SNSR: Temp(C): 29  Volt(mV): 2998  
 08/07/22 07:06:06 , SNSR: Average Current (uA): 93.74999  
 08/07/22 07:06:06 , FLSV: GKCOAP Hang: 3  
 08/07/22 08:06:06 , SNSR: Temp(C): 29  Volt(mV): 2996  
 08/07/22 08:06:06 , SNSR: Average Current (uA): -0.0  
 08/07/22 08:06:06 , FLSV: GKCOAP Hang: 3  
 08/07/22 09:06:06 , SNSR: Temp(C): 29  Volt(mV): 2996  
 08/07/22 09:06:06 , SNSR: Average Current (uA): 31.249998  
 08/07/22 09:06:06 , FLSV: GKCOAP Hang: 3  
 08/07/22 10:06:06 , SNSR: Temp(C): 29  Volt(mV): 2998  
 08/07/22 10:06:06 , SNSR: Average Current (uA): 78.125  
 08/07/22 10:06:06 , FLSV: GKCOAP Hang: 3  
 08/07/22 11:06:07 , SNSR: Temp(C): 29  Volt(mV): 2998  
 08/07/22 11:06:07 , SNSR: Average Current (uA): 31.249998  
 08/07/22 11:06:07 , FLSV: GKCOAP Hang: 3  
 09/07/22 12:06:07 , SNSR: Temp(C): 29  Volt(mV): 2998  
 09/07/22 12:06:07 , SNSR: Average Current (uA): -15.624999  
 09/07/22 12:06:07 , FLSV: GKCOAP Hang: 3  
 09/07/22 12:51:00 , NBIT: Temp(C): 29  Volt(mV): 2996  Modem Power State: 2  
 09/07/22 12:51:02 , NBIT: Temp(C): 29  Volt(mV): 2996  Modem Power State: 0  
 09/07/22 12:51:12 , SNSR: Average Current (uA): 15.624999  
 09/07/22 12:51:12 , NBIT: Temp(C): 29  Volt(mV): 2996  Modem Power State: 2  
 09/07/22 12:51:25 , NBIT: SIM Error: 154  
 09/07/22 12:51:25 , NBIT: CME Error: 10  BC66 SubState: 4  BC66 State: ATTACHMENT_Bc66LinkState   
 09/07/22 12:51:25 , NBIT: SIM Error: 155  
 09/07/22 12:51:25 , NBIT: CME Error: 10  BC66 SubState: 4  BC66 State: ATTACHMENT_Bc66LinkState   
 09/07/22 12:51:25 , NBIT: Temp(C): 29  Volt(mV): 2996  Modem Error: 4  
 09/07/22 12:51:25 , NBIT: SIM Error: 156  
 09/07/22 12:51:25 , NBIT: CME Error: 10  BC66 SubState: 4  BC66 State: ATTACHMENT_Bc66LinkState   
 09/07/22 12:51:25 , NBIT: Modem Disabled. Restart Time: 14/07/22 12:51:25  
 09/07/22 12:51:26 , NBIT: Temp(C): 29  Volt(mV): 2996  Modem Power State: 0  
 09/07/22 01:06:07 , SNSR: Temp(C): 29  Volt(mV): 2996  
 09/07/22 01:06:07 , SNSR: Average Current (uA): 46.874996  
 09/07/22 01:06:07 , FLSV: GKCOAP Hang: 3  
 09/07/22 02:06:07 , SNSR: Temp(C): 29  Volt(mV): 2998  
 09/07/22 02:06:07 , SNSR: Average Current (uA): -31.249998  
 09/07/22 02:06:07 , FLSV: GKCOAP Hang: 3  
 09/07/22 03:06:07 , SNSR: Temp(C): 30  Volt(mV): 2998  
 09/07/22 03:06:07 , SNSR: Average Current (uA): 78.125  
 09/07/22 03:06:07 , FLSV: GKCOAP Hang: 3  
 09/07/22 04:06:07 , SNSR: Temp(C): 29  Volt(mV): 2998  
 09/07/22 04:06:07 , SNSR: Average Current (uA): 62.499996  
 09/07/22 04:06:07 , FLSV: GKCOAP Hang: 3  
 09/07/22 05:06:07 , SNSR: Temp(C): 29  Volt(mV): 2998  
 09/07/22 05:06:07 , SNSR: Average Current (uA): 93.74999  
 09/07/22 05:06:07 , FLSV: GKCOAP Hang: 3  
 09/07/22 06:06:07 , SNSR: Temp(C): 29  Volt(mV): 2998  
 09/07/22 06:06:07 , SNSR: Average Current (uA): -0.0  
 09/07/22 06:06:07 , FLSV: GKCOAP Hang: 3  
 09/07/22 07:06:07 , SNSR: Temp(C): 29  Volt(mV): 2996  
 09/07/22 07:06:07 , SNSR: Average Current (uA): 46.874996  
 09/07/22 07:06:07 , FLSV: GKCOAP Hang: 3  
 09/07/22 08:06:07 , SNSR: Temp(C): 30  Volt(mV): 2996  
 09/07/22 08:06:07 , SNSR: Average Current (uA): -31.249998  
 09/07/22 08:06:07 , FLSV: GKCOAP Hang: 3  
 09/07/22 09:06:07 , SNSR: Temp(C): 30  Volt(mV): 3000  
 09/07/22 09:06:07 , SNSR: Average Current (uA): -0.0  
 09/07/22 09:06:07 , FLSV: GKCOAP Hang: 3  
 09/07/22 10:06:07 , SNSR: Temp(C): 30  Volt(mV): 2998  
 09/07/22 10:06:07 , SNSR: Average Current (uA): -15.624999  
 09/07/22 10:06:07 , FLSV: GKCOAP Hang: 3  
 09/07/22 11:06:07 , SNSR: Temp(C): 30  Volt(mV): 2998  
 09/07/22 11:06:07 , SNSR: Average Current (uA): 15.624999  
 09/07/22 11:06:07 , FLSV: GKCOAP Hang: 3  
 09/07/22 12:06:07 , SNSR: Temp(C): 30  Volt(mV): 2998  
 09/07/22 12:06:07 , SNSR: Average Current (uA): 31.249998  
 09/07/22 12:06:07 , FLSV: GKCOAP Hang: 3  
 09/07/22 01:06:07 , SNSR: Temp(C): 30  Volt(mV): 2998  
 09/07/22 01:06:07 , SNSR: Average Current (uA): -31.249998  
 09/07/22 01:06:07 , FLSV: GKCOAP Hang: 3  
 09/07/22 02:06:07 , SNSR: Temp(C): 30  Volt(mV): 2998  
 09/07/22 02:06:07 , SNSR: Average Current (uA): 46.874996  
 09/07/22 02:06:07 , FLSV: GKCOAP Hang: 3  
 09/07/22 03:06:07 , SNSR: Temp(C): 30  Volt(mV): 2996  
 09/07/22 03:06:07 , SNSR: Average Current (uA): 31.249998  
 09/07/22 03:06:07 , FLSV: GKCOAP Hang: 3  
 09/07/22 04:06:08 , SNSR: Temp(C): 30  Volt(mV): 2998  
 09/07/22 04:06:08 , SNSR: Average Current (uA): -62.499996  
 09/07/22 04:06:08 , FLSV: GKCOAP Hang: 3  
 09/07/22 05:06:08 , SNSR: Temp(C): 30  Volt(mV): 2996  
 09/07/22 05:06:08 , SNSR: Average Current (uA): -15.624999  
 09/07/22 05:06:08 , FLSV: GKCOAP Hang: 3  
 09/07/22 06:06:08 , SNSR: Temp(C): 30  Volt(mV): 2998  
 09/07/22 06:06:08 , SNSR: Average Current (uA): 15.624999  
 09/07/22 06:06:08 , FLSV: GKCOAP Hang: 3  
 09/07/22 07:06:08 , SNSR: Temp(C): 30  Volt(mV): 2996  
 09/07/22 07:06:08 , SNSR: Average Current (uA): 46.874996  
 09/07/22 07:06:08 , FLSV: GKCOAP Hang: 3  
 09/07/22 08:06:08 , SNSR: Temp(C): 30  Volt(mV): 2998  
 09/07/22 08:06:08 , SNSR: Average Current (uA): -0.0  
 09/07/22 08:06:08 , FLSV: GKCOAP Hang: 3  
 09/07/22 09:06:08 , SNSR: Temp(C): 29  Volt(mV): 2996  
 09/07/22 09:06:08 , SNSR: Average Current (uA): -15.624999  
 09/07/22 09:06:08 , FLSV: GKCOAP Hang: 3  
 09/07/22 10:06:08 , SNSR: Temp(C): 30  Volt(mV): 2996  
 09/07/22 10:06:08 , SNSR: Average Current (uA): -0.0  
 09/07/22 10:06:08 , FLSV: GKCOAP Hang: 3  
 09/07/22 11:06:08 , SNSR: Temp(C): 30  Volt(mV): 2998  
 09/07/22 11:06:08 , SNSR: Average Current (uA): 15.624999  
 09/07/22 11:06:08 , FLSV: GKCOAP Hang: 3  
 10/07/22 12:06:08 , SNSR: Temp(C): 28  Volt(mV): 2996  
 10/07/22 12:06:08 , SNSR: Average Current (uA): 31.249998  
 10/07/22 12:06:08 , FLSV: GKCOAP Hang: 3  
 10/07/22 01:06:08 , SNSR: Temp(C): 28  Volt(mV): 2996  
 10/07/22 01:06:08 , SNSR: Average Current (uA): 15.624999  
 10/07/22 01:06:08 , FLSV: GKCOAP Hang: 3  
 10/07/22 02:06:08 , SNSR: Temp(C): 27  Volt(mV): 2996  
 10/07/22 02:06:08 , SNSR: Average Current (uA): 15.624999  
 10/07/22 02:06:08 , FLSV: GKCOAP Hang: 3  
 10/07/22 03:06:08 , SNSR: Temp(C): 26  Volt(mV): 2998  
 10/07/22 03:06:08 , SNSR: Average Current (uA): -46.874996  
 10/07/22 03:06:08 , FLSV: GKCOAP Hang: 3  
 10/07/22 04:06:08 , SNSR: Temp(C): 26  Volt(mV): 2998  
 10/07/22 04:06:08 , SNSR: Average Current (uA): 15.624999  
 10/07/22 04:06:08 , FLSV: GKCOAP Hang: 3  
 10/07/22 05:06:08 , SNSR: Temp(C): 27  Volt(mV): 2998  
 10/07/22 05:06:08 , SNSR: Average Current (uA): 46.874996  
 10/07/22 05:06:08 , FLSV: GKCOAP Hang: 3  
 12/10/21 12:00:07 , NBIT: Temp(C): 26  Volt(mV): 2990  Modem Power State: 2  
 12/10/21 12:00:07 , LWM2M: Reading Next Run Time: 12/10/21 01:00:00  
 12/10/21 12:00:07 , LWM2M: Reading Next Dispatch Time: 12/10/21 01:17:54  
 12/10/21 12:00:07 , LWM2M: Status Next Run Time: 12/10/21 01:00:00  
 12/10/21 12:00:07 , LWM2M: Status Next Dispatch Time: 12/10/21 01:17:54  
 12/10/21 12:00:07 , LWM2M: Query Next Run Time: 13/10/21 12:00:00  
 12/10/21 12:00:07 , LWM2M: Query Next Dispatch Time: 12/10/21 01:17:54  
 12/10/21 12:00:07 , LWM2M: Alarm Next Sample Time: 12/10/21 12:00:07  
 12/10/21 12:00:07 , LWM2M: Alarm Stop Sample Time: 13/10/21 12:00:07  
 12/10/21 12:00:07 , SNSR: Temp(C): 26  Volt(mV): 2990  
 12/10/21 12:00:07 , SNSR: Average Current (uA): 2140.625  
 12/10/21 12:00:15 , NBIT: SIM Error: 157  
 12/10/21 12:00:15 , NBIT: SIM Error: 158  
 12/10/21 12:00:15 , NBIT: Temp(C): 26  Volt(mV): 2990  Modem Error: 4  
 12/10/21 12:00:15 , NBIT: SIM Error: 159  
 12/10/21 12:00:15 , NBIT: Modem Disabled. Restart Time: 13/10/21 12:00:15  
 12/10/21 12:00:15 , NBIT: Temp(C): 26  Volt(mV): 2990  Modem Power State: 0  
 12/10/21 12:00:01 , NBIT: Temp(C): 26  Volt(mV): 2990  Modem Power State: 2  
 12/10/21 12:00:01 , LWM2M: Reading Next Run Time: 12/10/21 01:00:00  
 12/10/21 12:00:01 , LWM2M: Reading Next Dispatch Time: 12/10/21 01:17:54  
 12/10/21 12:00:01 , LWM2M: Status Next Run Time: 12/10/21 01:00:00  
 12/10/21 12:00:01 , LWM2M: Status Next Dispatch Time: 12/10/21 01:17:54  
 12/10/21 12:00:01 , LWM2M: Query Next Run Time: 13/10/21 12:00:00  
 12/10/21 12:00:01 , LWM2M: Query Next Dispatch Time: 12/10/21 01:17:54  
 12/10/21 12:00:01 , SNSR: Temp(C): 26  Volt(mV): 2990  
 12/10/21 12:00:01 , SNSR: Average Current (uA): 1671.8749  
 12/10/21 12:00:09 , NBIT: SIM Error: 160  
 12/10/21 12:00:09 , NBIT: SIM Error: 161  
 12/10/21 12:00:09 , NBIT: Temp(C): 26  Volt(mV): 2990  Modem Error: 4  
 12/10/21 12:00:09 , NBIT: SIM Error: 162  
 12/10/21 12:00:09 , NBIT: Modem Disabled. Restart Time: 13/10/21 12:00:09  
 12/10/21 12:00:09 , NBIT: Temp(C): 26  Volt(mV): 2990  Modem Power State: 0  
 12/10/21 12:00:00 , NFC: Init Failed: 0  
 12/10/21 12:00:01 , NBIT: Temp(C): 26  Volt(mV): 2989  Modem Power State: 2  
 12/10/21 12:00:01 , LWM2M: Reading Next Run Time: 12/10/21 01:00:00  
 12/10/21 12:00:01 , LWM2M: Reading Next Dispatch Time: 12/10/21 01:17:54  
 12/10/21 12:00:01 , LWM2M: Status Next Run Time: 12/10/21 01:00:00  
 12/10/21 12:00:01 , LWM2M: Status Next Dispatch Time: 12/10/21 01:17:54  
 12/10/21 12:00:01 , LWM2M: Query Next Run Time: 13/10/21 12:00:00  
 12/10/21 12:00:01 , LWM2M: Query Next Dispatch Time: 12/10/21 01:17:54  
 12/10/21 12:00:01 , SNSR: Temp(C): 26  Volt(mV): 2989  
 12/10/21 12:00:01 , SNSR: Average Current (uA): 1421.8749  
 12/10/21 12:00:01 , NBIT: Temp(C): 27  Volt(mV): 2990  Modem Power State: 2  
 12/10/21 12:00:01 , LWM2M: Reading Next Run Time: 12/10/21 01:00:00  
 12/10/21 12:00:01 , LWM2M: Reading Next Dispatch Time: 12/10/21 01:17:54  
 12/10/21 12:00:01 , LWM2M: Status Next Run Time: 12/10/21 01:00:00  
 12/10/21 12:00:01 , LWM2M: Status Next Dispatch Time: 12/10/21 01:17:54  
 12/10/21 12:00:01 , LWM2M: Query Next Run Time: 13/10/21 12:00:00  
 12/10/21 12:00:01 , LWM2M: Query Next Dispatch Time: 12/10/21 01:17:54  
 12/10/21 12:00:01 , SNSR: Temp(C): 27  Volt(mV): 2990  
 12/10/21 12:00:01 , SNSR: Average Current (uA): 4671.8745  
 12/10/21 12:00:09 , NBIT: SIM Error: 163  
 12/10/21 12:00:09 , NBIT: SIM Error: 164  
 12/10/21 12:00:09 , NBIT: Temp(C): 27  Volt(mV): 2990  Modem Error: 4  
 12/10/21 12:00:09 , NBIT: SIM Error: 165  
 12/10/21 12:00:09 , NBIT: Modem Disabled. Restart Time: 13/10/21 12:00:09  
 12/10/21 12:00:09 , NBIT: Temp(C): 27  Volt(mV): 2990  Modem Power State: 0  
 12/10/21 12:00:01 , NBIT: Temp(C): 26  Volt(mV): 2989  Modem Power State: 2  
 12/10/21 12:00:01 , LWM2M: Reading Next Run Time: 12/10/21 01:00:00  
 12/10/21 12:00:01 , LWM2M: Reading Next Dispatch Time: 12/10/21 01:17:54  
 12/10/21 12:00:01 , LWM2M: Status Next Run Time: 12/10/21 01:00:00  
 12/10/21 12:00:01 , LWM2M: Status Next Dispatch Time: 12/10/21 01:17:54  
 12/10/21 12:00:01 , LWM2M: Query Next Run Time: 13/10/21 12:00:00  
 12/10/21 12:00:01 , LWM2M: Query Next Dispatch Time: 12/10/21 01:17:54  
 12/10/21 12:00:01 , SNSR: Temp(C): 26  Volt(mV): 2989  
 12/10/21 12:00:01 , SNSR: Average Current (uA): 249.99998  
 12/10/21 12:00:08 , NBIT: SIM Error: 166  
 12/10/21 12:00:08 , NBIT: SIM Error: 167  
 12/10/21 12:00:08 , NBIT: Temp(C): 26  Volt(mV): 2989  Modem Error: 4  
 12/10/21 12:00:08 , NBIT: SIM Error: 168  
 12/10/21 12:00:08 , NBIT: Modem Disabled. Restart Time: 13/10/21 12:00:08  
 12/10/21 12:00:08 , NBIT: Temp(C): 26  Volt(mV): 2989  Modem Power State: 0  
 06/04/26 04:33:59 , FLSV: RTC Drift(s): 7.1940603E-34  
 06/04/26 04:33:59 , LWM2M: Reading Next Run Time: 06/04/26 05:00:00  
 06/04/26 04:33:59 , LWM2M: Reading Next Dispatch Time: 07/04/26 01:17:54  
 06/04/26 04:33:59 , LWM2M: Status Next Run Time: 07/04/26 01:00:00  
 06/04/26 04:33:59 , LWM2M: Status Next Dispatch Time: 07/04/26 01:17:54  
 06/04/26 04:33:59 , LWM2M: Query Next Run Time: 07/04/26 12:00:00  
 06/04/26 04:33:59 , LWM2M: Query Next Dispatch Time: 07/04/26 01:17:54  
 06/04/26 04:34:00 , NBIT: Temp(C): 27  Volt(mV): 2998  Modem Power State: 2  
 06/04/26 04:34:00 , LWM2M: Reading Next Run Time: 06/04/26 05:00:00  
 06/04/26 04:34:00 , LWM2M: Status Next Run Time: 06/04/26 05:00:00  
 06/04/26 04:34:00 , LWM2M: Query Next Run Time: 07/04/26 12:00:00  
 06/04/26 04:34:00 , LWM2M: Alarm Next Sample Time: 06/04/26 04:34:00  
 06/04/26 04:34:00 , LWM2M: Alarm Stop Sample Time: 07/04/26 04:34:00  
 06/04/26 04:34:08 , NBIT: SIM Error: 169  
 06/04/26 04:34:08 , NBIT: SIM Error: 170  
 06/04/26 04:34:08 , NBIT: Temp(C): 27  Volt(mV): 2998  Modem Error: 4  
 06/04/26 04:34:08 , NBIT: SIM Error: 171  
 06/04/26 04:34:08 , NBIT: Modem Disabled. Restart Time: 07/04/26 04:34:08  
 06/04/26 04:34:08 , NBIT: Temp(C): 27  Volt(mV): 2998  Modem Power State: 0  
 06/04/26 04:35:03 , FLSV: MCU Reset> User: 00000000  
 06/04/26 04:35:03 , FLSV: RTC Drift(s): 0.0  
 06/04/26 04:35:04 , NBIT: Temp(C): 27  Volt(mV): 2990  Modem Power State: 2  
 06/04/26 04:35:04 , LWM2M: Reading Next Run Time: 06/04/26 05:00:00  
 06/04/26 04:35:04 , LWM2M: Reading Next Dispatch Time: 07/04/26 01:17:54  
 06/04/26 04:35:04 , LWM2M: Status Next Run Time: 06/04/26 05:00:00  
 06/04/26 04:35:04 , LWM2M: Status Next Dispatch Time: 07/04/26 01:17:54  
 06/04/26 04:35:04 , LWM2M: Query Next Run Time: 07/04/26 12:00:00  
 06/04/26 04:35:04 , LWM2M: Query Next Dispatch Time: 07/04/26 01:17:54  
 06/04/26 04:35:04 , SNSR: Temp(C): 27  Volt(mV): 2990  
 06/04/26 04:35:04 , SNSR: Average Current (uA): 2546.8748  
 06/04/26 04:35:11 , NBIT: SIM Error: 172  
 06/04/26 04:35:11 , NBIT: SIM Error: 173  
 06/04/26 04:35:11 , NBIT: Temp(C): 27  Volt(mV): 2990  Modem Error: 4  
 06/04/26 04:35:11 , NBIT: SIM Error: 174  
 06/04/26 04:35:12 , NBIT: Modem Disabled. Restart Time: 07/04/26 04:35:12  
 06/04/26 04:35:12 , NBIT: Temp(C): 27  Volt(mV): 2990  Modem Power State: 0  
 06/04/26 04:48:47 , NBIT: Temp(C): 27  Volt(mV): 2990  Modem Power State: 2  
 06/04/26 04:48:54 , NBIT: SIM Error: 175  
 06/04/26 04:48:54 , NBIT: SIM Error: 176  
 06/04/26 04:48:54 , NBIT: Temp(C): 27  Volt(mV): 2990  Modem Error: 4  
 06/04/26 04:48:54 , NBIT: SIM Error: 177  
 06/04/26 04:48:54 , NBIT: Modem Disabled. Restart Time: 07/04/26 04:48:54  
 15/04/26 10:44:39 , NFC: Init Failed: 0  
 15/04/26 10:44:39 , FLSV: MCU Reset> Firmware Update: 00000000  
 15/04/26 10:44:39 , NBIT: Temp(C): 27  Volt(mV): 2990  Modem Power State: 2  
 15/04/26 10:44:39 , SNSR: Temp(C): 27  Volt(mV): 2990  
 15/04/26 10:44:39 , SNSR: Average Current (uA): 2203.1248  
 15/04/26 10:44:41 , NBIT: Temp(C): 27  Volt(mV): 2990  Modem Power State: 0  
 15/04/26 10:44:51 , SNSR: Average Current (uA): 2296.8748  
 15/04/26 10:44:51 , NBIT: Temp(C): 27  Volt(mV): 2990  Modem Power State: 2  
 15/04/26 10:45:04 , NBIT: SIM Error: 1  
 15/04/26 10:45:04 , NBIT: CME Error: 10  BC66 SubState: 4  BC66 State: ATTACHMENT_Bc66LinkState   
 15/04/26 10:45:04 , NBIT: SIM Error: 2  
 15/04/26 10:45:04 , NBIT: CME Error: 10  BC66 SubState: 4  BC66 State: ATTACHMENT_Bc66LinkState   
 15/04/26 10:45:04 , NBIT: Temp(C): 27  Volt(mV): 2990  Modem Error: 4  
 15/04/26 10:45:04 , NBIT: SIM Error: 3  
 15/04/26 10:45:04 , NBIT: CME Error: 10  BC66 SubState: 4  BC66 State: ATTACHMENT_Bc66LinkState   
 15/04/26 10:45:04 , NBIT: Modem Disabled. Restart Time: 14/04/31 10:45:04  
 15/04/26 10:45:05 , NBIT: Temp(C): 27  Volt(mV): 2990  Modem Power State: 0  
 15/04/26 10:46:58 , FLSV: MCU Reset> User: 00000000  
 15/04/26 10:46:58 , GKCOAP: Report Start Time: 15/04/26 11:00:00  
 15/04/26 10:46:58 , NBIT: Temp(C): 26  Volt(mV): 2990  Modem Power State: 2  
 15/04/26 10:46:58 , LWM2M: Reading Next Run Time: 15/04/26 11:00:00  
 15/04/26 10:46:58 , LWM2M: Reading Next Run Time: 15/04/26 11:00:00  
 15/04/26 10:46:58 , LWM2M: Status Next Run Time: 15/04/26 11:00:00  
 15/04/26 10:46:58 , LWM2M: Status Next Run Time: 15/04/26 11:00:00  
 15/04/26 10:46:58 , LWM2M: Query Next Run Time: 16/04/26 12:00:00  
 15/04/26 10:46:58 , LWM2M: Query Next Run Time: 16/04/26 12:00:00  
 15/04/26 10:46:58 , LWM2M: Alarm Next Sample Time: 15/04/26 10:46:58  
 15/04/26 10:46:58 , LWM2M: Alarm Stop Sample Time: 16/04/26 10:46:58  
 15/04/26 10:46:58 , SNSR: Temp(C): 26  Volt(mV): 2990  
 15/04/26 10:46:58 , SNSR: Average Current (uA): 62.499996  
 15/04/26 10:47:00 , NBIT: Temp(C): 26  Volt(mV): 2990  Modem Power State: 0  
 15/04/26 10:47:10 , SNSR: Average Current (uA): 999.99994  
 15/04/26 10:47:10 , NBIT: Temp(C): 26  Volt(mV): 2990  Modem Power State: 2  
 15/04/26 10:47:23 , NBIT: SIM Error: 4  
 15/04/26 10:47:23 , NBIT: CME Error: 10  BC66 SubState: 4  BC66 State: ATTACHMENT_Bc66LinkState   
 15/04/26 10:47:23 , NBIT: SIM Error: 5  
 15/04/26 10:47:23 , NBIT: CME Error: 10  BC66 SubState: 4  BC66 State: ATTACHMENT_Bc66LinkState   
 15/04/26 10:47:28 , NBIT: Temp(C): 26  Volt(mV): 2990  Modem Error: 4  
 15/04/26 10:47:28 , NBIT: SIM Error: 6  
 15/04/26 10:47:28 , NBIT: CME Error: 10  BC66 SubState: 4  BC66 State: ATTACHMENT_Bc66LinkState   
 15/04/26 10:47:28 , NBIT: Modem Disabled. Restart Time: 14/04/31 10:47:28  
 15/04/26 10:47:29 , NBIT: Temp(C): 26  Volt(mV): 2990  Modem Power State: 0  
 15/04/26 11:00:00 , LOGG: Meter Log: 1  
 07/04/26 11:00:00 , LWM2M: Status Next Run Time: 07/04/26 11:00:00  
 07/04/26 12:00:00 , LWM2M: Reading Next Run Time: 07/04/26 01:00:00  
 07/04/26 01:00:00 , LWM2M: Reading Next Run Time: 07/04/26 02:00:00  
 07/04/26 01:46:40 , LWM2M: Status Next Run Time: 07/04/26 02:00:00  
 07/04/26 02:00:00 , LWM2M: Reading Next Run Time: 07/04/26 03:00:00  
 07/04/26 02:00:00 , LWM2M: Status Next Run Time: 08/04/26 02:00:00  
 07/04/26 03:00:00 , LWM2M: Reading Next Run Time: 07/04/26 04:00:00  
 07/04/26 04:00:00 , LWM2M: Reading Next Run Time: 07/04/26 05:00:00  
 07/04/26 04:34:00 , LWM2M: Alarm Next Sample Time: 07/04/26 04:34:00  
 07/04/26 04:34:00 , LWM2M: Alarm Stop Sample Time: 08/04/26 04:34:00  
 07/04/26 04:35:04 , SNSR: Temp(C): 26  Volt(mV): 2996  
 07/04/26 04:35:04 , SNSR: Average Current (uA): 78.125  
 07/04/26 04:46:40 , LWM2M: Status Next Run Time: 07/04/26 05:00:00  
 07/04/26 04:48:55 , NBIT: Temp(C): 26  Volt(mV): 2996  Modem Power State: 2  
 07/04/26 04:49:02 , NBIT: SIM Error: 178  
 07/04/26 04:49:02 , NBIT: SIM Error: 179  
 07/04/26 04:49:02 , NBIT: Temp(C): 26  Volt(mV): 2996  Modem Error: 4  
 07/04/26 04:49:02 , NBIT: SIM Error: 180  
 07/04/26 04:49:02 , NBIT: Modem Disabled. Restart Time: 08/04/26 04:49:02  
 07/04/26 04:49:02 , NBIT: Temp(C): 26  Volt(mV): 2996  Modem Power State: 0  
 07/04/26 05:00:00 , LWM2M: Reading Next Run Time: 07/04/26 06:00:00  
 07/04/26 05:00:00 , LWM2M: Status Next Run Time: 08/04/26 05:00:00  
